Prime Contract ID,Contract Includes Sub Vendors,Vendor Record Type,Prime Vendor,Prime Vendor M/WBE Category,Prime Contract Purpose,Prime Contract Current Amount,Prime Contract Original Amount,Prime Vendor Spend to Date,Prime Contract Start Date,Prime Contract End Date,Prime Contract Registration Date,Prime Woman Owned Business,Prime Emerging Business,Prime Contracting Agency,OCA Number,Prime Contract Version,FMS Document/Parent Contract ID,Prime Contract Type,Prime Contract Award Method,Prime Contract Expense Category,Prime Contract Industry,Prime Contract PIN,Prime Contract APT PIN,% COVID Spending,% Other Spending,Sub Vendor,Sub Vendor M/WBE Category,Sub Contract Purpose,Subcontract Status,Sub Contract Industry,Sub Contract Current Amount,Sub Contract Original Amount,Sub Vendor Paid to Date,Sub Contract Start Date,Sub Contract End Date,Sub Contract Reference ID,Sub Woman Owned Business,Sub Emerging Business
CT184620258801836,yes,Prime Vendor,PRESTIGE PAVERS OF NYC INC,Hispanic American,Q151-122M: Grand Slope Staircase Reconstruction,294648,294648,294636.78,9/3/2024,9/2/2025,8/7/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,,IOTB CONSTRUCTION,Construction Services,84624W0031001,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,No ,No 
CT184620258801836,yes,Sub Vendor,PRESTIGE PAVERS OF NYC INC,Hispanic American,Q151-122M: Grand Slope Staircase Reconstruction,0,0,0,9/3/2024,9/2/2025,8/7/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,M/WBE SMALL PURCHASE,IOTB CONSTRUCTION,Construction Services,84624W0031001,,0,0,PRESTIGE FENCING INC,Hispanic American,Fence Work,No Subcontract Payments Submitted,Construction Services,26500,26500,0,9/3/2024,9/2/2025,003,No ,No 
CT184620258801836,yes,Sub Vendor,PRESTIGE PAVERS OF NYC INC,Hispanic American,Q151-122M: Grand Slope Staircase Reconstruction,0,0,0,9/3/2024,9/2/2025,8/7/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,M/WBE SMALL PURCHASE,IOTB CONSTRUCTION,Construction Services,84624W0031001,,0,0,GREEN ROSE CORP.,Non-M/WBE,Tree Work,No Subcontract Payments Submitted,Construction Services,5900,5900,0,9/3/2024,9/2/2025,002,No ,No 
CT184620258801836,yes,Sub Vendor,PRESTIGE PAVERS OF NYC INC,Hispanic American,Q151-122M: Grand Slope Staircase Reconstruction,0,0,0,9/3/2024,9/2/2025,8/7/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,M/WBE SMALL PURCHASE,IOTB CONSTRUCTION,Construction Services,84624W0031001,,0,0,FRANK MARANDO LANDSCAPE INC,Non-M/WBE,Landscape,No Subcontract Payments Submitted,Construction Services,10780,10780,0,9/3/2024,9/2/2025,001,No ,No 
CT184620258801818,yes,Prime Vendor,WILLIAM A GROSS CONSTRUCTION ASSOCIATES INC.,Non-M/WBE,"QG-121MA: Queens Pavement Areas Reconstruction, Queens",2929000,2929000,1746593.43,7/22/2024,7/21/2026,8/26/2024,No ,No ,Department of Parks and Recreation,1015810003,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84623B0088001,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,No ,No 
CT184620258801818,yes,Sub Vendor,WILLIAM A GROSS CONSTRUCTION ASSOCIATES INC.,Non-M/WBE,"QG-121MA: Queens Pavement Areas Reconstruction, Queens",0,0,0,7/22/2024,7/21/2026,8/26/2024,No ,No ,Department of Parks and Recreation,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84623B0088001,,0,0,JC Transport Inc,Hispanic American,"Transportation & Disposal  of Contaminated, Non-Hazardous Material",ACCO Reviewing Subcontract,Construction Services,15000,15000,0,6/30/2024,6/29/2026,002,No ,No 
CT184620258801818,yes,Sub Vendor,WILLIAM A GROSS CONSTRUCTION ASSOCIATES INC.,Non-M/WBE,"QG-121MA: Queens Pavement Areas Reconstruction, Queens",0,0,0,7/22/2024,7/21/2026,8/26/2024,No ,No ,Department of Parks and Recreation,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84623B0088001,,0,0,PIONEER LANDSCAPING & ASPHALT PAVING INC,Non-M/WBE,FULL DEPTH ASPHALT PAVING; POROUS ASPHALT PAVING,No Subcontract Payments Submitted,Construction Services,699869,699869,0,6/30/2024,6/29/2026,007,No ,No 
CT184620258801818,yes,Sub Vendor,WILLIAM A GROSS CONSTRUCTION ASSOCIATES INC.,Non-M/WBE,"QG-121MA: Queens Pavement Areas Reconstruction, Queens",0,0,0,7/22/2024,7/21/2026,8/26/2024,No ,No ,Department of Parks and Recreation,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84623B0088001,,0,0,EARTH REPAIR LLC,Non-M/WBE,TV INSPECT DRAIN  LINES; CLEAR EXIST. STORM/SAN. SEWER PIPE; CLEAR EXISTING DRAINAGE STRUCTURES,ACCO Reviewing Subcontract,Construction Services,43200,43200,0,6/30/2024,6/29/2026,006,No ,No 
CT184620258801818,yes,Sub Vendor,WILLIAM A GROSS CONSTRUCTION ASSOCIATES INC.,Non-M/WBE,"QG-121MA: Queens Pavement Areas Reconstruction, Queens",0,0,0,7/22/2024,7/21/2026,8/26/2024,No ,No ,Department of Parks and Recreation,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84623B0088001,,0,0,"Fresh Meadow Mechanical Plumbing, LLC",Non-M/WBE,RECONSTRUCT EXISTING DRINKING FOUNTAINS,No Subcontract Payments Submitted,Construction Services,14000,14000,0,6/30/2024,6/29/2026,008,No ,No 
CT184620258801818,yes,Sub Vendor,WILLIAM A GROSS CONSTRUCTION ASSOCIATES INC.,Non-M/WBE,"QG-121MA: Queens Pavement Areas Reconstruction, Queens",0,0,0,7/22/2024,7/21/2026,8/26/2024,No ,No ,Department of Parks and Recreation,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84623B0088001,,0,0,Sports GM Painting Corp,Non-M/WBE,COLOR SEAL COATING;  PAINTED GAMES & LINES; PAINTED LINES ON UNCOATED SURFACES,No Subcontract Payments Submitted,Construction Services,75750,75750,0,6/30/2024,6/29/2026,004,Yes,No 
CT184620258801818,yes,Sub Vendor,WILLIAM A GROSS CONSTRUCTION ASSOCIATES INC.,Non-M/WBE,"QG-121MA: Queens Pavement Areas Reconstruction, Queens",0,0,0,7/22/2024,7/21/2026,8/26/2024,No ,No ,Department of Parks and Recreation,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84623B0088001,,0,0,"FAMILY TREE SERVICE, INC.",Women (Non-Minority),Preparatory Pruning of Existing Trees,No Subcontract Payments Submitted,Construction Services,6000,6000,0,6/30/2024,6/29/2026,001,Yes,No 
CT184620258801818,yes,Sub Vendor,WILLIAM A GROSS CONSTRUCTION ASSOCIATES INC.,Non-M/WBE,"QG-121MA: Queens Pavement Areas Reconstruction, Queens",0,0,0,7/22/2024,7/21/2026,8/26/2024,No ,No ,Department of Parks and Recreation,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84623B0088001,,0,0,WBE UNLIMITED CORP.,Women (Non-Minority),FOUNDATION MATERIAL FOR ASPHALT; BENCH  TYPE C; BACKLESS BENCHES; 1964 WORLDS FAIR BENCHES; F & I BASKEBALL BACKSTOPS,No Subcontract Payments Submitted,Construction Services,226330,226330,0,6/30/2024,6/29/2026,005,Yes,No 
CT184620258801818,yes,Sub Vendor,WILLIAM A GROSS CONSTRUCTION ASSOCIATES INC.,Non-M/WBE,"QG-121MA: Queens Pavement Areas Reconstruction, Queens",0,0,0,7/22/2024,7/21/2026,8/26/2024,No ,No ,Department of Parks and Recreation,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84623B0088001,,0,0,CONCRETE CUTTING CO.,Non-M/WBE,"CORE DRILLING, 3"" DIA; CORE DRILLING, 4"" DIA",ACCO Reviewing Subcontract,Construction Services,2000,2000,0,6/30/2024,6/29/2026,010,No ,No 
CT184620258801818,yes,Sub Vendor,WILLIAM A GROSS CONSTRUCTION ASSOCIATES INC.,Non-M/WBE,"QG-121MA: Queens Pavement Areas Reconstruction, Queens",0,0,0,7/22/2024,7/21/2026,8/26/2024,No ,No ,Department of Parks and Recreation,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84623B0088001,,0,0,YABOO FENCE COMPANY INC,Women (Non-Minority),"Replace Fence Post, 12'; replace misc. clf parts, clf, 8' Ht",ACCO Reviewing Subcontract,Construction Services,24430,24430,0,6/30/2024,6/29/2026,003,Yes,No 
CT184620258801806,yes,Prime Vendor,JRCRUZ CORP,Non-M/WBE,"Reconstruction of Pavements, Brooklyn",9940000,9940000,0,8/30/2024,8/29/2027,8/20/2024,No ,No ,Department of Parks and Recreation,1015689310,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84622B0203001,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,No ,No 
CT184620258801806,yes,Sub Vendor,JRCRUZ CORP,Non-M/WBE,"Reconstruction of Pavements, Brooklyn",0,0,0,8/30/2024,8/29/2027,8/20/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84622B0203001,,0,0,KNR MANAGEMENT INC,Black American,"Miscellaneous site work including erosion control, tree protection, concrete paving, restoration, demolition",ACCO Reviewing Subcontract,Construction Services,563000,563000,0,9/9/2024,8/29/2027,007,No ,No 
CT184620258801806,yes,Sub Vendor,JRCRUZ CORP,Non-M/WBE,"Reconstruction of Pavements, Brooklyn",0,0,0,8/30/2024,8/29/2027,8/20/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84622B0203001,,0,0,KNR MANAGEMENT INC,Asian American,"Miscellaneous site work including erosion control, tree protection, concrete paving, restoration, demolition",ACCO Reviewing Subcontract,Construction Services,563000,563000,0,9/9/2024,8/29/2027,007,No ,No 
CT184620258801806,yes,Sub Vendor,JRCRUZ CORP,Non-M/WBE,"Reconstruction of Pavements, Brooklyn",0,0,0,8/30/2024,8/29/2027,8/20/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84622B0203001,,0,0,Phantom Carting Inc,Hispanic American,"Trucking, material supply, disposal",ACCO Reviewing Subcontract,Construction Services,50000,50000,0,9/9/2024,8/29/2027,017,No ,No 
CT184620258801806,yes,Sub Vendor,JRCRUZ CORP,Non-M/WBE,"Reconstruction of Pavements, Brooklyn",0,0,0,8/30/2024,8/29/2027,8/20/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84622B0203001,,0,0,J. CIOFFI TRUCKING INC.,Women (Non-Minority),"Trucking, material supply, disposal",ACCO Reviewing Subcontract,Construction Services,100000,100000,0,9/9/2024,8/29/2027,004,Yes,No 
CT184620258801806,yes,Sub Vendor,JRCRUZ CORP,Non-M/WBE,"Reconstruction of Pavements, Brooklyn",0,0,0,8/30/2024,8/29/2027,8/20/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84622B0203001,,0,0,Dan Da Paver Inc,Non-M/WBE,Asphalt paving,No Subcontract Payments Submitted,Construction Services,150000,150000,0,9/9/2024,8/29/2027,016,No ,No 
CT184620258801806,yes,Sub Vendor,JRCRUZ CORP,Non-M/WBE,"Reconstruction of Pavements, Brooklyn",0,0,0,8/30/2024,8/29/2027,8/20/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84622B0203001,,0,0,DOSCH KING EMULSIONS INC,Non-M/WBE,Tack coat services for asphalt pavements,ACCO Reviewing Subcontract,Construction Services,10000,10000,0,9/9/2024,8/29/2027,015,No ,No 
CT184620258801806,yes,Sub Vendor,JRCRUZ CORP,Non-M/WBE,"Reconstruction of Pavements, Brooklyn",0,0,0,8/30/2024,8/29/2027,8/20/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84622B0203001,,0,0,Straight Edge Striping,Non-M/WBE,Pavement markings,ACCO Reviewing Subcontract,Construction Services,10000,10000,0,9/9/2024,8/29/2027,014,No ,No 
CT184620258801806,yes,Sub Vendor,JRCRUZ CORP,Non-M/WBE,"Reconstruction of Pavements, Brooklyn",0,0,0,8/30/2024,8/29/2027,8/20/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84622B0203001,,0,0,EAST END SOLUTIONS INC,Women (Non-Minority),Fence and railing work,ACCO Reviewing Subcontract,Construction Services,271000,271000,0,9/9/2024,8/29/2027,002,Yes,No 
CT184620258801806,yes,Sub Vendor,JRCRUZ CORP,Non-M/WBE,"Reconstruction of Pavements, Brooklyn",0,0,0,8/30/2024,8/29/2027,8/20/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84622B0203001,,0,0,YABOO FENCE COMPANY INC,Women (Non-Minority),Fence and railing work,ACCO Reviewing Subcontract,Construction Services,50000,50000,0,9/9/2024,8/29/2027,006,Yes,No 
CT184620258801806,yes,Sub Vendor,JRCRUZ CORP,Non-M/WBE,"Reconstruction of Pavements, Brooklyn",0,0,0,8/30/2024,8/29/2027,8/20/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84622B0203001,,0,0,"C.FRANCIS CONSTRUCTION, CORP",Black American,"General trucking services, material supply, concrete paving, miscellaneous site work",ACCO Reviewing Subcontract,Construction Services,100000,100000,0,9/9/2024,8/29/2027,001,No ,No 
CT184620258801800,yes,Prime Vendor,PERKAN CONCRETE CORP,Asian American,B068-118M Parade Ground Field No. 9 Reconstruction,1205989.56,1205989.56,0,12/2/2024,12/1/2025,8/26/2024,No ,No ,Department of Parks and Recreation,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84624B0050001,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,No ,No 
CT184620258801800,yes,Sub Vendor,PERKAN CONCRETE CORP,Asian American,B068-118M Parade Ground Field No. 9 Reconstruction,0,0,0,12/2/2024,12/1/2025,8/26/2024,No ,No ,Department of Parks and Recreation,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84624B0050001,,0,0,PEST TERMINATORS INC,Asian American,Rodent Extermination,No Subcontract Payments Submitted,Construction Services,2500,2500,0,12/2/2024,12/1/2025,006,No ,No 
CT184620258801800,yes,Sub Vendor,PERKAN CONCRETE CORP,Asian American,B068-118M Parade Ground Field No. 9 Reconstruction,0,0,0,12/2/2024,12/1/2025,8/26/2024,No ,No ,Department of Parks and Recreation,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84624B0050001,,0,0,PEST TERMINATORS INC,Asian American,Rodent Extermination,No Subcontract Payments Submitted,Construction Services,2500,2500,0,12/2/2024,12/1/2025,006,No ,No 
CT184620258801800,yes,Sub Vendor,PERKAN CONCRETE CORP,Asian American,B068-118M Parade Ground Field No. 9 Reconstruction,0,0,0,12/2/2024,12/1/2025,8/26/2024,No ,No ,Department of Parks and Recreation,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84624B0050001,,0,0,"Paul Bunyon Tree Care, Inc.",Women (Non-Minority),Landscaping Work,No Subcontract Payments Submitted,Construction Services,8850,8850,0,12/2/2024,12/1/2025,007,Yes,No 
CT184620258801800,yes,Sub Vendor,PERKAN CONCRETE CORP,Asian American,B068-118M Parade Ground Field No. 9 Reconstruction,0,0,0,12/2/2024,12/1/2025,8/26/2024,No ,No ,Department of Parks and Recreation,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84624B0050001,,0,0,PRESTIGE FENCING INC,Hispanic American,fence,No Subcontract Payments Submitted,Construction Services,1750,1750,0,12/2/2024,12/1/2025,005,No ,No 
CT184620258801800,yes,Sub Vendor,PERKAN CONCRETE CORP,Asian American,B068-118M Parade Ground Field No. 9 Reconstruction,0,0,0,12/2/2024,12/1/2025,8/26/2024,No ,No ,Department of Parks and Recreation,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84624B0050001,,0,0,"Fresh Meadow Mechanical Plumbing, LLC",Non-M/WBE,Plumbing,No Subcontract Payments Submitted,Construction Services,14000,14000,0,12/2/2024,12/1/2025,004,No ,No 
CT184620258801800,yes,Sub Vendor,PERKAN CONCRETE CORP,Asian American,B068-118M Parade Ground Field No. 9 Reconstruction,0,0,0,12/2/2024,12/1/2025,8/26/2024,No ,No ,Department of Parks and Recreation,,2,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84624B0050001,,0,0,Athletic Field Services Corp,Non-M/WBE,Synthetic Turf,No Subcontract Payments Submitted,Construction Services,611312,611312,0,12/2/2024,12/1/2025,003,No ,No 
CT184620258801613,yes,Prime Vendor,JCC CONSTRUCTION CORP.,Non-M/WBE,CNYG-822M-Citywide Utility Reconstruction,4776000,4776000,1089430.84,8/5/2024,8/5/2026,8/26/2024,No ,No ,Department of Parks and Recreation,1015682589,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84622B0093001,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,No ,No 
CT184620258801613,yes,Sub Vendor,JCC CONSTRUCTION CORP.,Non-M/WBE,CNYG-822M-Citywide Utility Reconstruction,0,0,0,8/5/2024,8/5/2026,8/26/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84622B0093001,,0,0,"C.FRANCIS CONSTRUCTION, CORP",Black American,Hauling Mix Debris,ACCO Reviewing Subcontract,Construction Services,200000,200000,0,8/7/2024,6/6/2025,004,No ,No 
CT184620258801538,yes,Prime Vendor,JEMCO ELECTRICAL CONTRACTORS INC,Non-M/WBE,Q021-119M Reconstruction of the Garage in Cunningham Park,20746576.58,20746576.58,0,11/1/2024,5/3/2026,8/19/2024,No ,No ,Department of Parks and Recreation,1015676784,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,CONSTRUCTION-BUILDINGS,Construction Services,84621B0097001,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,No ,No 
CT184620258801538,yes,Sub Vendor,JEMCO ELECTRICAL CONTRACTORS INC,Non-M/WBE,Q021-119M Reconstruction of the Garage in Cunningham Park,0,0,0,11/1/2024,5/3/2026,8/19/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,CONSTRUCTION-BUILDINGS,Construction Services,84621B0097001,,0,0,EASTERN LANDSCAPE CONTRACTORS INC,Women (Non-Minority),Landscaping,ACCO Reviewing Subcontract,Construction Services,113000,113000,0,5/1/2025,3/1/2026,029,Yes,No 
CT184620258801538,yes,Sub Vendor,JEMCO ELECTRICAL CONTRACTORS INC,Non-M/WBE,Q021-119M Reconstruction of the Garage in Cunningham Park,0,0,0,11/1/2024,5/3/2026,8/19/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,CONSTRUCTION-BUILDINGS,Construction Services,84621B0097001,,0,0,MESSINA ASPHALT CORP,Non-M/WBE,Asphalt Scope,No Subcontract Payments Submitted,Construction Services,500000,500000,0,1/6/2025,10/31/2025,028,No ,No 
CT184620258801538,yes,Sub Vendor,JEMCO ELECTRICAL CONTRACTORS INC,Non-M/WBE,Q021-119M Reconstruction of the Garage in Cunningham Park,0,0,0,11/1/2024,5/3/2026,8/19/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,CONSTRUCTION-BUILDINGS,Construction Services,84621B0097001,,0,0,WOLKOW BRAKER ROOFING CORP,Non-M/WBE,Roof Scope,No Subcontract Payments Submitted,Construction Services,670000,670000,0,2/1/2025,3/1/2026,027,No ,No 
CT184620258801538,yes,Sub Vendor,JEMCO ELECTRICAL CONTRACTORS INC,Non-M/WBE,Q021-119M Reconstruction of the Garage in Cunningham Park,0,0,0,11/1/2024,5/3/2026,8/19/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,CONSTRUCTION-BUILDINGS,Construction Services,84621B0097001,,0,0,"EASTERN PLUMBING & MECHANICAL CONTRACTING,INC",Women (Non-Minority),Plumbing Scope,ACCO Reviewing Subcontract,Construction Services,850000,850000,0,4/1/2025,3/1/2026,025,Yes,No 
CT184620258801538,yes,Sub Vendor,JEMCO ELECTRICAL CONTRACTORS INC,Non-M/WBE,Q021-119M Reconstruction of the Garage in Cunningham Park,0,0,0,11/1/2024,5/3/2026,8/19/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,CONSTRUCTION-BUILDINGS,Construction Services,84621B0097001,,0,0,FIREMAXX SYSTEMS CORP,Non-M/WBE,Fire Alarm Material & Programming,No Subcontract Payments Submitted,Construction Services,33500,33500,0,1/15/2025,2/1/2026,026,No ,No 
CT184620258801538,yes,Sub Vendor,JEMCO ELECTRICAL CONTRACTORS INC,Non-M/WBE,Q021-119M Reconstruction of the Garage in Cunningham Park,0,0,0,11/1/2024,5/3/2026,8/19/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,CONSTRUCTION-BUILDINGS,Construction Services,84621B0097001,,0,0,Quality Modular Services,Non-M/WBE,Construction of Temporary Trailer,No Subcontract Payments Submitted,Construction Services,42000,42000,0,12/12/2024,12/20/2024,011,No ,No 
CT184620258801538,yes,Sub Vendor,JEMCO ELECTRICAL CONTRACTORS INC,Non-M/WBE,Q021-119M Reconstruction of the Garage in Cunningham Park,0,0,0,11/1/2024,5/3/2026,8/19/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,CONSTRUCTION-BUILDINGS,Construction Services,84621B0097001,,0,0,SIRINA FIRE PROTECTION CORP,Hispanic American,Fire Protection/Sprinkler,ACCO Reviewing Subcontract,Construction Services,272500,272500,0,5/1/2025,2/4/2026,024,No ,No 
CT184620258801538,yes,Sub Vendor,JEMCO ELECTRICAL CONTRACTORS INC,Non-M/WBE,Q021-119M Reconstruction of the Garage in Cunningham Park,0,0,0,11/1/2024,5/3/2026,8/19/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,CONSTRUCTION-BUILDINGS,Construction Services,84621B0097001,,0,0,"A.R.N. Tile, Inc.",Women (Non-Minority),Ceramic Tiling,ACCO Reviewing Subcontract,Construction Services,65000,65000,0,8/4/2025,1/31/2026,016,Yes,No 
CT184620258801538,yes,Sub Vendor,JEMCO ELECTRICAL CONTRACTORS INC,Non-M/WBE,Q021-119M Reconstruction of the Garage in Cunningham Park,0,0,0,11/1/2024,5/3/2026,8/19/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,CONSTRUCTION-BUILDINGS,Construction Services,84621B0097001,,0,0,TEDCO GROUP INC,Hispanic American,HVAC/Mechanical Scope,ACCO Reviewing Subcontract,Construction Services,1380000,1380000,0,3/1/2025,2/2/2026,022,No ,No 
CT184620258801538,yes,Sub Vendor,JEMCO ELECTRICAL CONTRACTORS INC,Non-M/WBE,Q021-119M Reconstruction of the Garage in Cunningham Park,0,0,0,11/1/2024,5/3/2026,8/19/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,CONSTRUCTION-BUILDINGS,Construction Services,84621B0097001,,0,0,TESTOR ENVIRONMENTAL TECHNOLOGIES INC,Non-M/WBE,Air Monitoring,No Subcontract Payments Submitted,Construction Services,40000,40000,0,1/1/2025,3/31/2025,023,No ,No 
CT184620258801538,yes,Sub Vendor,JEMCO ELECTRICAL CONTRACTORS INC,Non-M/WBE,Q021-119M Reconstruction of the Garage in Cunningham Park,0,0,0,11/1/2024,5/3/2026,8/19/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,CONSTRUCTION-BUILDINGS,Construction Services,84621B0097001,,0,0,ATCO CONTRACTING GROUP INC.,Women (Non-Minority),Abatement,No Subcontract Payments Submitted,Construction Services,200000,200000,0,1/1/2025,2/28/2025,017,Yes,No 
